Type,Year,Make,Model,Price,Milleage,Average Review,Transmission,Color,Interior Color,Features,Availability,Description,Car Image
Wagon,2014,Kia,Soul +,"$13,599",116K mi,4.659574468085107                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2014 Kia Soul + for sale - $13,599, 115,592 miles with Cruise Control, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags, Traction Control, Side Airbags",https://media-service.carmax.com/img/vehicles/21298241/1_cleaned.jpg?width=800
Wagon,2019,Subaru,Outback 3.6R Touring,"$38,998",17K mi,4.833333333333333                ,Automatic                    ,Black                    , Brown                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2019 Subaru Outback 3.6R Touring for sale - $38,998, 16,079 miles with 4WD/AWD, Leather Seats, Sunroof(s), Harman Kardon Sound, Rear View Camera, Navigation System",https://media-service.carmax.com/img/vehicles/21516847/1_cleaned.jpg?width=800
Wagon,2017,Subaru,Crosstrek Limited,"$24,998",61K mi,5                ,Automatic                    ,Black                    , Gray                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2017 Subaru Crosstrek Limited for sale - $24,998, 60,774 miles with 4WD/AWD, Leather Seats, Satellite Radio Ready, Rear View Camera, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21517938/1_cleaned.jpg?width=800
Wagon,2017,Volkswagen,Golf Alltrack SE,"$24,998",57K mi,0                ,Automatic                    ,White                    , Brown                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2017 Volkswagen Golf Alltrack SE for sale - $24,998, 56,903 miles with 4WD/AWD, Turbo Charged Engine, Leatherette Seats, Panoramic Sunroof, Parking Sensors, Rear View Camera",https://media-service.carmax.com/img/vehicles/21517835/1_cleaned.jpg?width=800
Wagon,2020,Nissan,Murano SL,"$38,998",17K mi,5                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2020 Nissan Murano SL for sale - $38,998, 16,399 miles with 4WD/AWD, Leather Seats, BOSE Sound System, Satellite Radio Ready, Parking Sensors, Rear View Camera",https://media-service.carmax.com/img/vehicles/21393754/1_cleaned.jpg?width=800
Wagon,2015,Honda,Fit LX,"$18,998",18K mi,4.733333333333333                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2015 Honda Fit LX for sale - $18,998, 17,787 miles with Rear View Camera, Cruise Control, Auxiliary Audio Input, Overhead Airbags, Traction Control, Side Airbags",https://media-service.carmax.com/img/vehicles/21297946/1_cleaned.jpg?width=800
Wagon,2019,Kia,Soul +,"$20,998",25K mi,4.777777777777778                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2019 Kia Soul + for sale - $20,998, 24,464 miles with Rear View Camera, Cruise Control, Auxiliary Audio Input, Alloy Wheels, Overhead Airbags, Traction Control",https://media-service.carmax.com/img/vehicles/21568857/1_cleaned.jpg?width=800
Wagon,2019,Subaru,Outback 2.5I Premium,"$28,998",35K mi,4.833333333333333                ,Automatic                    ,Red                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2019 Subaru Outback 2.5I Premium for sale - $28,998, 34,380 miles with Full Roof Rack, 4WD/AWD, Sunroof(s), Rear View Camera, Navigation System, Front Seat Heaters",https://media-service.carmax.com/img/vehicles/20936411/1_cleaned.jpg?width=800
Wagon,2017,Subaru,Outback 2.5I Limited,"$28,998",49K mi,4.833333333333333                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Turbo Charged Engine, Leather Seats, Parking Sensors, Rear View Camera, Navigation System","Free Shipping from CarMax Danvers, MA"," Used 2017 Subaru Outback 2.5I Limited for sale - $28,998, 48,870 miles with Full Roof Rack, 4WD/AWD, Leather Seats, Sunroof(s), Harman Kardon Sound, Parking Sensors",https://media-service.carmax.com/img/vehicles/21569097/1_cleaned.jpg?width=800
Electric Vehicle,2021,Tesla,Model S Long Range Plus,"$96,998",9K mi,0                ,Automatic                    ,Red                    , Tan                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Available at your store CarMax Norwood, MA"," Used 2021 Tesla Model S Long Range Plus for sale - $96,998, 8,281 miles with 4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters",https://media-service.carmax.com/img/vehicles/21748918/1_cleaned.jpg?width=800
Electric Vehicle,2018,Tesla,Model 3 Long Range,"$46,998",24K mi,0                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Available at your store CarMax Norwood, MA"," Used 2018 Tesla Model 3 Long Range for sale - $46,998, 23,283 miles with Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Cruise Control, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21748925/1_cleaned.jpg?width=800
Electric Vehicle,2021,Tesla,Model 3 Long Range,"$63,998",4K mi,0                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Free Shipping from CarMax Danvers, MA"," Used 2021 Tesla Model 3 Long Range for sale - $63,998, 3,504 miles with 4WD/AWD, Leatherette Seats, Rear View Camera, Navigation System, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21393509/1_cleaned.jpg?width=800
Electric Vehicle,2020,Tesla,Model S Performance,"$100,998",10K mi,0                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Free Shipping from CarMax Danvers, MA"," Used 2020 Tesla Model S Performance for sale - $100,998, 9,379 miles with 4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters",https://media-service.carmax.com/img/vehicles/21297929/1_cleaned.jpg?width=800
Electric Vehicle,2021,Ford,Mustang Mach-E Premium,"$61,998",7K mi,0                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Free Shipping from CarMax Westborough, MA"," Used 2021 Ford Mustang Mach-E Premium for sale - $61,998, 6,023 miles with 4WD/AWD, Leather Seats, Satellite Radio Ready, Parking Sensors, Rear View Camera, Navigation System",https://media-service.carmax.com/img/vehicles/21568726/1_cleaned.jpg?width=800
Electric Vehicle,2021,Tesla,Model Y Long Range,"$73,998",2K mi,0                ,Automatic                    ,Blue                    , White                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Free Shipping from CarMax Westborough, MA"," Used 2021 Tesla Model Y Long Range for sale - $73,998, 1,080 miles with 4WD/AWD, Leatherette Seats, Satellite Radio Ready, Parking Sensors, Rear View Camera, Skylight(s)",https://media-service.carmax.com/img/vehicles/21378789/1_cleaned.jpg?width=800
Electric Vehicle,2016,Nissan,Leaf SV,"$15,998",52K mi,4.5                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Free Shipping from CarMax Westborough, MA"," Used 2016 Nissan Leaf SV for sale - $15,998, 51,166 miles with Rear View Camera, Navigation System, Front Seat Heaters, Cruise Control, Auxiliary Audio Input, Rear Spoiler",https://media-service.carmax.com/img/vehicles/21379135/1_cleaned.jpg?width=800
Electric Vehicle,2020,Tesla,Model Y Long Range,"$62,998",18K mi,0                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Free Shipping from CarMax Manchester, NH"," Used 2020 Tesla Model Y Long Range for sale - $62,998, 17,120 miles with 4WD/AWD, Leatherette Seats, Satellite Radio Ready, Parking Sensors, Rear View Camera, Skylight(s)",https://media-service.carmax.com/img/vehicles/21393176/1_cleaned.jpg?width=800
Electric Vehicle,2019,Tesla,Model 3 Long Range,"$49,998",18K mi,0                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","$99 Shipping from CarMax Hartford, CT"," Used 2019 Tesla Model 3 Long Range for sale - $49,998, 17,660 miles with Leather Seats, Skylight(s), Parking Sensors, Rear View Camera, Navigation System, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21712774/1_cleaned.jpg?width=800
Electric Vehicle,2021,Ford,Mustang Mach-E Select,"$61,998",1K mi,0                ,Automatic                    ,Silver                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","$99 Shipping from CarMax Hartford, CT"," Used 2021 Ford Mustang Mach-E Select for sale - $61,998, 959 miles with Technology Package, 4WD/AWD, Leather Seats, Satellite Radio Ready, Parking Sensors, Rear View Camera",https://media-service.carmax.com/img/vehicles/21402581/1_cleaned.jpg?width=800
Electric Vehicle,2021,Tesla,Model 3 Standard Range Plus,"$48,998",19K mi,0                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","$99 Shipping from CarMax Hartford, CT"," Used 2021 Tesla Model 3 Standard Range Plus for sale - $48,998, 18,285 miles with Leatherette Seats, Skylight(s), Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters",https://media-service.carmax.com/img/vehicles/21713063/1_cleaned.jpg?width=800
Electric Vehicle,2018,Tesla,Model 3 Long Range,"$48,998",22K mi,0                ,Automatic                    ,Black                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","$199 Shipping from CarMax South Portland, ME"," Used 2018 Tesla Model 3 Long Range for sale - $48,998, 21,511 miles with Leatherette Seats, Skylight(s), Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters",https://media-service.carmax.com/img/vehicles/21298170/1_cleaned.jpg?width=800
Electric Vehicle,2021,Tesla,Model 3 Standard Range Plus,"$51,998",4K mi,0                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","$99 Shipping from CarMax Waterbury, CT"," Used 2021 Tesla Model 3 Standard Range Plus for sale - $51,998, 3,887 miles with Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21425328/1_cleaned.jpg?width=800
Electric Vehicle,2019,Tesla,Model 3 Performance,"$55,998",19K mi,0                ,Automatic                    ,Gray                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Only available at CarMax Easton, PA"," Used 2019 Tesla Model 3 Performance for sale - $55,998, 18,637 miles with 4WD/AWD, Skylight(s), Rear View Camera, Navigation System, Cruise Control, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21304008/1_cleaned.jpg?width=800
Electric Vehicle,2018,Tesla,Model 3 Long Range,"$50,998",11K mi,0                ,Automatic                    ,Red                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Only available at CarMax Easton, PA"," Used 2018 Tesla Model 3 Long Range for sale - $50,998, 10,340 miles with 4WD/AWD, Leatherette Seats, Skylight(s), Parking Sensors, Rear View Camera, Navigation System",https://media-service.carmax.com/img/vehicles/20855201/1_cleaned.jpg?width=800
Electric Vehicle,2021,Tesla,Model 3 Performance,"$69,998",2K mi,0                ,Automatic                    ,White                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Coming soon to CarMax Albany, NY"," Used 2021 Tesla Model 3 Performance for sale - $69,998, 1,768 miles with 4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters",https://media-service.carmax.com/img/vehicles/21626268/1_cleaned.jpg?width=800
Electric Vehicle,2021,Tesla,Model 3 Standard Range Plus,"$53,998",4K mi,0                ,Automatic                    ,Red                    , Black                    ,"4WD/AWD, Leatherette Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters","Coming soon to CarMax Easton, PA"," Used 2021 Tesla Model 3 Standard Range Plus for sale - $53,998, 3,616 miles with Leather Seats, Parking Sensors, Rear View Camera, Navigation System, Front Seat Heaters, Auxiliary Audio Input",https://media-service.carmax.com/img/vehicles/21455992/1_cleaned.jpg?width=800
